"EBI20_S_14.07.2019" "EBI20_S_30.07.2019" "EBI20_S_13.08.2019" "EBI20_S_13.09.2019" "EBI20_S_11.10.2019" "EBI20_S_28.10.2019" "EBI20_S_14.11.2019" "EBI20_S_09.12.2019" "EBI20_S_14.01.2020" "EBI20_S_07.02.2020" "EBI20_S_04.03.2020" "EBI20_S_14.04.2020" "EBI20_S_29.04.2020" "EBI20_S_13.05.2020" "EBI20_S_26.05.2020" "EBI20_S_23.06.2020" "EBI20_S_09.07.2020" "EBI20_S_23.07.2020" "EBI20_S_05.08.2020" "EBI20_S_19.08.2020"
"K00103" 0.136185335474079 0.133442475113819 0.140782920085065 0.134895898947 0.13323232764292 0.130570532350059 0.142071865607076 0.131481318686986 0.133306925476143 0.138835803878546 0.140226000581019 0.149547732564092 0.140246094370115 0.139343224080091 0.13502180705738 0.144012510376516 0.136057054751236 0.11731950865075 0.146257944845061 0.119911985257246
"K00104" 0.888074406353641 0.933196273739111 0.936465578758425 0.932986546400939 0.927696371264021 0.947274006044297 0.937818511069628 0.935167826738892 0.895474755455684 0.912631640864603 0.904619009660398 0.918305837131344 0.898823297994704 0.918023397873619 0.909510913286525 0.938846812692003 0.912754517808519 0.792319845815467 0.900020695695419 0.85562485169327
"K00106" 0.0178022321538958 0.0120316942140629 0.0150079099161107 0.012868089638762 0.0142412257899838 0.0131741254768768 0.0137894849400202 0.013386549716664 0.0164503229870142 0.0138435852175339 0.0136395336432144 0.0168877837302621 0.0160446000459168 0.0169759846202589 0.0155936316942181 0.0153715457994296 0.0168179142785008 0.0136731122442544 0.0182013177215221 0.0143629177300329
"K00107" 0.0102491206509972 0 0.010681659138033 0.0102709694581679 0.0102527551910862 0 0 0.0117858542084056 0.010707408223032 0.0116824726958836 0.0122246450007253 0.0119329481421216 0.0122105819805358 0.0104044697071132 0 0.0103963771592532 0.010582758176203 0 0.0117005328176842 0
"K00108" 0.967100437939521 1.00722990612795 1.04132821795241 0.981349829352148 1.03711107572465 1.01165569087385 1.07222688774212 1.09383408471083 1.08801336918495 1.12361764885958 1.09014076383825 1.14979485768191 1.06772288683227 1.05312142974821 1.02952349189244 1.13100088929202 1.08523022882618 0.869417769381815 1.0802974829454 0.934148825165136
"K00109" 0.01565237854692 0.0176543943843553 0.0205124889420397 0.0196123664610667 0.020361618802431 0.0210307182913206 0.0198664916214407 0.01908185419736 0.0189957517911862 0.018029678128623 0.020583461369291 0.018554499725843 0.018414349460663 0.0189859485101196 0.0201256217801936 0.0185694914991834 0.0197998071586768 0.0180440439233771 0.0182861013861435 0.01879218792536
"K00111" 1.01003011968571 1.04991567054407 1.03069803163604 1.02809785925999 1.0390846586553 1.04291496790175 1.06168222596615 1.04124699441205 1.02555760337648 1.02622177309259 1.04085018380303 1.04052439826782 1.03546959588244 1.03032130944269 1.03441514747512 1.03702650760817 1.03983846335209 0.885668294535542 1.05775293610227 0.953493290465671
"K00112" 0.0454421933967472 0.0568449418364018 0.0440913527337292 0.0499001052713975 0.0417862659065459 0.0475746792508804 0.0453575017633348 0.0403461929981212 0.0348327584432827 0.0355837524671305 0.0388862118717428 0.0370866117513712 0.0358937563815963 0.0397191452331883 0.0430124964902697 0.038958483129692 0.0398398384697973 0.0443006180389245 0.0398460652444436 0.0488630628492862
"K00113" 0.318953579165591 0.345581727602341 0.326659155617385 0.338717284524282 0.335659543595473 0.340405203710231 0.3133756590162 0.323926764788259 0.315515083660618 0.325436265134198 0.310929037135211 0.312681542213514 0.330981496056591 0.32768299846773 0.315376666942995 0.323035474020501 0.321901699404265 0.274000477377956 0.31716275843951 0.296534457588894
"K00114" 0.327560825888515 0.318039708052696 0.351786882281585 0.332077246891983 0.346571616273236 0.351713949318617 0.398210890165689 0.433442170268149 0.442138079346627 0.479260460946774 0.458271297028285 0.417465951614872 0.398869989281963 0.344234430348604 0.344763492899187 0.455074905326493 0.370523835767406 0.261169549943437 0.358513159856819 0.289130204770407
"K00116" 0.0386911269152553 0.0386276137905827 0.0379475870667106 0.0429363616811066 0.0375344256390631 0.0426368354078785 0.0388629872022037 0.0332746629231541 0.0342759604901681 0.0327563795777477 0.0336960828388981 0.0326746312843609 0.0328854859535847 0.036748800413595 0.0343137271891702 0.0346667508070139 0.0384319129929347 0.0312624189069807 0.0315133807811763 0.0333113087194789
"K00117" 1.13905268251855 1.07517594315403 1.195281135046 1.08637357407434 1.21471212755969 1.16984770482464 1.31029660485453 1.40790586661214 1.44208654536771 1.50195485469847 1.49692745677274 1.45031281616631 1.40601308718411 1.24454422176892 1.25965466661014 1.49087691835699 1.30072176102149 0.933026236134515 1.32390160418721 0.9616425658302
"K00118" 0.135116308900549 0.121887762051968 0.11414708745041 0.129854435295547 0.114467397267127 0.115181071383109 0.11967702880778 0.119972809247267 0.116276709050229 0.118060219274245 0.121422084423002 0.129431677455782 0.130402172779645 0.128636150144576 0.13423954425135 0.126538686041137 0.122190726307355 0.113244228399745 0.131866695420791 0.115784960680646
"K00121" 0.685294259948448 0.690871703231085 0.697101304854062 0.681826463049629 0.705458359148241 0.707548485540306 0.706959612590174 0.741154724908784 0.73925046727417 0.759387734489427 0.738890430388316 0.768181476916214 0.744703798895685 0.712785607231045 0.706039024953495 0.763765252372843 0.721582252481875 0.572255635045082 0.718086436144007 0.61285573886255
"K00122" 0.731060784266054 0.758098055304637 0.793994643607826 0.738303710330809 0.805615025277425 0.796935869020965 0.789769206906426 0.777601452906363 0.807636105275761 0.834988594285974 0.813257156892356 0.86006975108715 0.787351716276601 0.779143003151951 0.781114424916042 0.820110955543563 0.810402333252239 0.662691202571575 0.817046706844915 0.701108868303773
"K00123" 2.64639350185259 2.83736843327269 2.75935855958939 2.76433043220573 2.72305708338297 2.73188550703551 2.7212287889618 2.67082972738406 2.65587312817827 2.67637757782684 2.6496152162733 2.67191114656875 2.63053370259086 2.69683928957731 2.66420124585422 2.66650580415729 2.70153652232546 2.3188862214403 2.71621451711256 2.52839318359732
"K00124" 0.688694169315138 0.779932612301002 0.736153147690453 0.73891204424006 0.731201315541697 0.755924909057319 0.681730208191509 0.651921715995435 0.651525171215108 0.652941157401388 0.627863891767977 0.651306272169092 0.646596630212255 0.702553201029623 0.712593919671847 0.651888403011974 0.70445901146813 0.669351512747616 0.695951373424002 0.721408114734144
"K00125" 0.0719774916926544 0.0887929778464597 0.0722118376332417 0.0915229939178054 0.0719650216917354 0.0831174423046601 0.0710117340811396 0.0636015059351339 0.0563223912188112 0.0585597299547191 0.057689806037486 0.0593306039286263 0.056072217247446 0.0671359607381304 0.0704172931629633 0.0579741234669074 0.0675381707068683 0.0684969788357404 0.067729128894603 0.0779237982313234
"K00127" 0.31004335848088 0.323478402570801 0.313998651171225 0.312067910613673 0.323877486542549 0.29517523663042 0.303811581399932 0.301288048892424 0.290266139193999 0.309999865220648 0.287561179693729 0.298905958273488 0.302624646357132 0.314373616780402 0.304767293573517 0.303385746464688 0.317392689056245 0.269843273643829 0.307882953228755 0.289163700834322
"K00128" 2.03150656543931 1.88494415426124 1.93471775138666 1.82355022466013 1.94350318329914 1.86971271103525 1.92764835458969 1.98502516326763 2.01068274880501 2.02622491614075 2.03408544398005 2.05890228086086 2.06122189626303 1.97198292572974 1.96780052163079 2.04768864148703 1.99161534184218 1.62137495921207 2.01521592327732 1.72207511942268
"K00129" 0.0952667279534252 0.104755001365335 0.113805962429423 0.101745804483225 0.118837834925294 0.110134778619172 0.113577969545796 0.106209982104704 0.117352740738191 0.125384617944263 0.116244857556675 0.123000514709933 0.10993523948763 0.107681551846662 0.108816302588148 0.11016834166452 0.117950294400444 0.0823742867904107 0.119149598367336 0.0941471384563893
"K00130" 0.273994720017383 0.297630491809953 0.316861298068649 0.272581133541039 0.296331622479219 0.291294257117818 0.320882393984487 0.32332753807424 0.32825949257025 0.324547212556034 0.32719600999065 0.332969045471884 0.301080322593205 0.307351560597707 0.298398495220873 0.332612963522014 0.29167486434956 0.228516144379212 0.305185998180072 0.242259939894598
"K00131" 0.104447941750323 0.0925880558362872 0.0900283054965533 0.0962281297682 0.0909836659731191 0.087975696283414 0.0835705351664045 0.0874854324982217 0.0865015105806207 0.0844982046032348 0.0837266223193267 0.0861347738287295 0.0893122535331775 0.0934572629179157 0.0912988322510105 0.0940249123126523 0.0970662322567483 0.0765750742299518 0.0915741463499483 0.0839467136196762
"K00132" 0.0411931885374115 0.043947594957177 0.0480577692741406 0.0406399122177011 0.0469820544635889 0.0446294387063035 0.0508241399312773 0.0540662189574959 0.056033472604288 0.0504193806792704 0.050538114164884 0.0512769355456125 0.0520022250070893 0.0439056213402618 0.0449514827645434 0.0505226817709709 0.0478232185983339 0.0361866117469142 0.0522302327443522 0.0395155065129904
"K00133" 0.749861866675447 0.744563807006555 0.733071622100718 0.752239067451473 0.754149812299558 0.745687048659238 0.760809173399835 0.745936496537183 0.758985087493994 0.751219446392765 0.775275714445835 0.761885397508061 0.757255923505157 0.763088531140841 0.755886097805875 0.75175301426892 0.761216279663801 0.683898609729201 0.764850890356253 0.705773005566161
"K00134" 1.17327161500195 1.17127611545016 1.12876903725277 1.17237523262756 1.14869440588126 1.18170534067167 1.1146136036885 1.12061066671719 1.13214796445158 1.10867882517942 1.09902974427731 1.12114668381685 1.12200300807361 1.15579905506816 1.15930428595083 1.1099685028847 1.15204799823446 1.02901405292369 1.15923578947682 1.09530507379832
"K00135" 1.10643507215327 1.14124299128061 1.15930766252508 1.11302360327396 1.14525950844085 1.12523866354714 1.16961335074258 1.16753269492263 1.16566011576197 1.16198690461512 1.18087198600367 1.17555666626633 1.14865048480166 1.13694175873192 1.12281545888959 1.1728843798199 1.14738733411481 0.929942223117914 1.14158313169202 0.988280018283394
"K00137" 0.0431525631315846 0.0480523763326641 0.0485236348944957 0.0435091545739646 0.0473629043549616 0.0455578756559055 0.0494935348706446 0.0569983551912024 0.0554998862378305 0.05585516318304 0.056434830247709 0.0560776079491304 0.0494535991548382 0.0487719558334069 0.0482083732443004 0.0515470245825918 0.0497265449113835 0.0455316318741594 0.0501044887506523 0.0452980935783102
"K00138" 0.117808426552025 0.082313854277372 0.0765554404060294 0.0813774382293232 0.0739556957828586 0.0795398772333396 0.0705187043503507 0.0759970971107235 0.0754501103076578 0.0711939973824386 0.0755077620195947 0.0735179096170281 0.0724653088697796 0.0716900639540772 0.0802083437198029 0.070701190360162 0.0783022631463302 0.077091280988982 0.0740312464419275 0.0804621920577263
"K00140" 0.713421442035986 0.7161237098243 0.712326599531894 0.68457336319095 0.70744045257154 0.699475896458572 0.722464063268354 0.750898074973333 0.731926762932621 0.743701485553901 0.753365203691121 0.733509884441687 0.736041583963219 0.697140431563086 0.700397188946799 0.738180950656675 0.698426871883714 0.56733547977849 0.724247044440251 0.613050340483371
"K00141" 0.0221912814562351 0.023642381236666 0.0270625215403309 0.0232432889422491 0.0257029519238441 0.0205998108246708 0.0275716613172043 0.0306942648729179 0.0276529335560644 0.0286667204270089 0.0282082766252881 0.0287803589427858 0.0263648642855032 0.0249846986890811 0.0264603891419863 0.0276034963929514 0.0277665719239421 0.0212948701355104 0.0265987458062978 0.0241931196862324
"K00143" 0.0113405010367497 0.0126658686159346 0.0155962327165091 0.0138314727652433 0.0150415050354057 0.0131901452452975 0.0166913454897981 0.0160434836708705 0.0162862883603824 0.0168005162052167 0.0181662122617276 0.0165347801045544 0.0146886461928843 0.0147588348948109 0.0142642209694337 0.0166694092918596 0.016377192812751 0 0.0153206610373305 0.0124080312541631
"K00145" 0.60407286752993 0.596010538164558 0.597368609285068 0.59740831299341 0.605971123256384 0.588888889901771 0.585623124255443 0.57744502906678 0.575694902893883 0.574396759181138 0.569899847369389 0.585301091347093 0.587177093892137 0.600866866830391 0.58448876118078 0.589759032291592 0.598029221285236 0.575400960019512 0.602293597666976 0.584513290170467
"K00146" 0.0572652374404351 0.0592933363007596 0.0599784137964095 0.0565437927392499 0.0607552181922465 0.0647252605655308 0.0628939496984803 0.0687155177645419 0.0686792652408633 0.0727225538337091 0.0745848609113091 0.0716670320915096 0.0698852438777879 0.0640623036907325 0.0629760385368434 0.0728144878232354 0.0645025912894396 0.0503470138651579 0.0652820619430535 0.0561595051924873
"K00147" 0.688242953939683 0.734953110426738 0.735623610517929 0.711236854428941 0.729925307391357 0.714458461211653 0.711148366390488 0.712155069271321 0.727412243223184 0.718557396621449 0.721943124621622 0.716381540519679 0.710672636859843 0.711991270128632 0.698551080958911 0.721339240531218 0.725050321133055 0.607292087564092 0.713481390765774 0.637265727071905
"K00148" 0 0.0104910148583264 0.013480051453959 0.0108209924240467 0.0116030238799703 0.0130577323434067 0.0176998232365863 0.0150626883637499 0.0143028498203615 0.0158856568880277 0.0167339135331972 0.0142784235551108 0.0122694573391868 0.0116558851334273 0.012646647859122 0.0133295098212565 0.0119923455067303 0.0102377817814429 0.0138060101530709 0.0107804035154764
"K00150" 0.108348253212237 0.0937954013052837 0.103854160833396 0.0913473694928683 0.111574316406511 0.106455894157515 0.111464280998244 0.110310276817066 0.124173142716916 0.117944186363203 0.122703551121078 0.112923806449537 0.108346526031184 0.108984525344267 0.111992083468477 0.108244841154977 0.111547503117983 0.0783305353371117 0.111949784214057 0.0872571769033714
"K00151" 0.124402137343573 0.120929200200425 0.120393617588215 0.112792158664364 0.123300818525914 0.119260196441722 0.135030394951836 0.138034925573053 0.140315023583409 0.137057884170947 0.142323963776851 0.141195571218916 0.142581236371416 0.135507623592294 0.129969726724198 0.139629735330381 0.133139688265187 0.0996906197380465 0.127123360674856 0.107781555954462
"K00153" 0.0797667908569281 0.086322360624727 0.0845536490132481 0.0789911016345371 0.0827060490032402 0.0853873265606313 0.098068455771807 0.0944696943656324 0.0985716475309338 0.0936016624770748 0.101481194178229 0.109501883082519 0.0919160224741846 0.0952401045232912 0.0930088460498856 0.101158662172951 0.0935049426345781 0.0685008547195188 0.0997094174660582 0.0694748573477778
"K00154" 0.163848780720284 0.152265610089325 0.142979575420502 0.152259040363058 0.148515559464216 0.152845988717463 0.141769854846049 0.147165728626024 0.134927355812381 0.138228169515816 0.144494268302554 0.148256742096591 0.148582352660766 0.151500758887575 0.162414656196718 0.145128250069767 0.153010769572549 0.143754346261701 0.147925170149025 0.142481911511835
"K00156" 0.0111158988331204 0.0133644990636444 0.0149441580079078 0.013476974525527 0.0139801152524333 0.0178733997888892 0.0176940508560302 0.0181898953795005 0.0160074533354933 0.0175447600621024 0.0207952476355322 0.0173674784616822 0.0146110400168176 0.0147485287951332 0.0143013263101442 0.0169224604024853 0.0151681155267275 0 0.0132805117590921 0.0115738159113135
"K00158" 0.206313760457771 0.256515196987355 0.286322081590183 0.247993082350934 0.277265979488811 0.27232104482937 0.287291824311363 0.265199613107162 0.275294974895086 0.293980583120667 0.28333038918155 0.282823599594734 0.246727777900195 0.2595584066548 0.258620281083039 0.277356294611155 0.273654906533874 0.190311391414439 0.278814397457092 0.221292332258024
"K00161" 0.49792161055934 0.504355557924418 0.526166996769894 0.491545068578078 0.523014744869403 0.522817096848792 0.532428838696483 0.527338520097119 0.526013912256878 0.528161371618772 0.532729861910928 0.544415384593784 0.522447612289431 0.527632507502838 0.516031297708253 0.538563300957631 0.525373817311845 0.419045542959126 0.526050270781105 0.452575848499573
"K00162" 0.486072318143735 0.480137712082331 0.503888806537903 0.481613831501793 0.494102917229637 0.479162746998908 0.505877181762346 0.508258130168163 0.513625399641827 0.496226550559782 0.495683786224237 0.510664066955901 0.51222541768831 0.500021941743227 0.492264776052984 0.510023260412474 0.493922207896743 0.407381474205076 0.496906655194159 0.443026781460507
"K00163" 1.19689497785919 1.31234837620752 1.2954731565215 1.24914590259466 1.28954836548298 1.29537802768018 1.3285746879106 1.33541911517744 1.31392395002219 1.36149383729906 1.32617238987119 1.31775637756226 1.27087426045964 1.27112148116038 1.26359861320109 1.31360642715963 1.2637793760048 1.05953580917048 1.31068733459947 1.1588070921863
"K00164" 1.41524064807178 1.42136462321423 1.42118706721737 1.39102201421622 1.41278489120354 1.396499054948 1.42820903572234 1.43090798565319 1.45365016202701 1.45290423479265 1.45172305405336 1.42770118966917 1.41624833014717 1.41352016837867 1.3975717742438 1.42462411333414 1.42532567572314 1.19481848075456 1.43324025564176 1.28100250543885
"K00166" 0.262318969816112 0.248276981282641 0.271372396254474 0.233099395985961 0.272723788941377 0.249659439985284 0.267222483159094 0.264697731432873 0.267961303192372 0.275627142892204 0.270372709440988 0.273026068758089 0.271634334245262 0.261699636918678 0.255808854768282 0.26968182117614 0.263557385327027 0.193039839928135 0.275704666712186 0.213904528966433
"K00167" 0.254423669366395 0.274624985656951 0.295729637631471 0.25153802465235 0.298397758918903 0.266556090922451 0.303371466109542 0.296725452032638 0.3088664235093 0.314247578170733 0.315243466397804 0.305532188090061 0.290360782506062 0.280685771375459 0.274138377733366 0.298685883651335 0.28935066604706 0.204913504364949 0.29494410329992 0.229958203193018
"K00169" 0.341841354663118 0.376427029079497 0.356338922051959 0.365803952628627 0.366127900462205 0.34437966202465 0.304430723777265 0.302071005403276 0.293612896447305 0.294101527182453 0.287252932711705 0.294998251234262 0.302866702296213 0.339485874211099 0.333032627861181 0.292276157195591 0.340732490373797 0.312765986156159 0.337751412355955 0.33891272313643
"K00170" 0.238539522762119 0.267168449331745 0.251338002310797 0.256899362832744 0.255440261248981 0.258843747702321 0.219689465469657 0.204566366189469 0.204981976080834 0.206624204708791 0.199448447039098 0.206143386013872 0.215945668756688 0.242177893211329 0.230635273125333 0.205020906533431 0.251364426712634 0.22072208632457 0.232516157953724 0.248945925175982
